codigo_uf,uf,periodo,data,internacoes,leitos_sus,populacao,internacoes_100mil,leitos_100mil,internacoes_por_leito,internacoes_mes_anterior,variacao_internacoes,variacao_percentual,score_demanda_capacidade,score_demanda_populacao,score_tendencia,indice_pressao,nivel_pressao,ranking_pressao
50,Mato Grosso do Sul,2025/Set,2025-09-01,18261.0,3985.0,2924631.0,624.39,136.26,4.58,17969.0,292.0,1.63,0.8888888888888888,0.7407407407407407,0.8148148148148148,82.96,Crítica,3
50,Mato Grosso do Sul,2025/Out,2025-10-01,17287.0,4031.0,2924631.0,591.08,137.83,4.29,18261.0,-974.0,-5.33,0.7407407407407407,0.5925925925925926,0.07407407407407407,56.3,Alta,11
50,Mato Grosso do Sul,2025/Nov,2025-11-01,16509.0,4034.0,2924631.0,564.48,137.93,4.09,17287.0,-778.0,-4.5,0.7777777777777778,0.6666666666666666,0.7037037037037037,72.96,Alta,7
50,Mato Grosso do Sul,2025/Dez,2025-12-01,16041.0,4033.0,2924631.0,548.48,137.9,3.98,16509.0,-468.0,-2.83,0.7407407407407407,0.5555555555555556,0.4444444444444444,62.59,Alta,9
50,Mato Grosso do Sul,2026/Jan,2026-01-01,17443.0,4040.0,2924631.0,596.42,138.14,4.32,16041.0,1402.0,8.74,0.8888888888888888,0.7037037037037037,0.9259259259259259,84.07,Crítica,3
50,Mato Grosso do Sul,2026/Fev,2026-02-01,16691.0,4042.0,2924631.0,570.7,138.21,4.13,17443.0,-752.0,-4.31,0.8148148148148148,0.7037037037037037,0.4074074074074074,70.0,Alta,5
50,Mato Grosso do Sul,2026/Mar,2026-03-01,16986.0,4039.0,2924631.0,580.79,138.1,4.21,16691.0,295.0,1.77,0.7407407407407407,0.5185185185185185,0.07407407407407407,54.07,Alta,14
50,Mato Grosso do Sul,2026/Abr,2026-04-01,17493.0,4058.0,2924631.0,598.13,138.75,4.31,16986.0,507.0,2.98,0.8518518518518519,0.7037037037037037,1.0,83.7,Crítica,2
50,Mato Grosso do Sul,2026/Mai,2026-05-01,17312.0,4044.0,2924631.0,591.94,138.27,4.28,17493.0,-181.0,-1.03,0.7777777777777778,0.5925925925925926,0.37037037037037035,64.07,Alta,9
50,Mato Grosso do Sul,2026/Jun,2026-06-01,16619.0,4045.0,2924631.0,568.24,138.31,4.11,17312.0,-693.0,-4.0,0.8,0.72,0.56,72.8,Alta,8
51,Mato Grosso,2025/Jun,2025-06-01,23146.0,5997.0,3893659.0,594.45,154.02,3.86,,,,0.5925925925925926,0.5555555555555556,0.5,56.3,Alta,11
51,Mato Grosso,2025/Jul,2025-07-01,21737.0,6130.0,3893659.0,558.27,157.44,3.55,23146.0,-1409.0,-6.09,0.48148148148148145,0.3333333333333333,0.07407407407407407,35.56,Moderada,22
51,Mato Grosso,2025/Ago,2025-08-01,23205.0,6178.0,3893659.0,595.97,158.67,3.76,21737.0,1468.0,6.75,0.6296296296296297,0.5555555555555556,1.0,68.15,Alta,7
51,Mato Grosso,2025/Set,2025-09-01,22801.0,6119.0,3893659.0,585.59,157.15,3.73,23205.0,-404.0,-1.74,0.5555555555555556,0.5925925925925926,0.4074074074074074,53.7,Alta,13
51,Mato Grosso,2025/Out,2025-10-01,22241.0,6106.0,3893659.0,571.21,156.82,3.64,22801.0,-560.0,-2.46,0.5,0.4074074074074074,0.18518518518518517,40.93,Moderada,20
51,Mato Grosso,2025/Nov,2025-11-01,21127.0,6032.0,3893659.0,542.6,154.92,3.5,22241.0,-1114.0,-5.01,0.5555555555555556,0.5925925925925926,0.48148148148148145,55.19,Alta,13
51,Mato Grosso,2025/Dez,2025-12-01,20485.0,6089.0,3893659.0,526.11,156.38,3.36,21127.0,-642.0,-3.04,0.48148148148148145,0.5185185185185185,0.4074074074074074,47.78,Moderada,16
51,Mato Grosso,2026/Jan,2026-01-01,21239.0,6108.0,3893659.0,545.48,156.87,3.48,20485.0,754.0,3.68,0.5925925925925926,0.5555555555555556,0.7777777777777778,61.85,Alta,9
51,Mato Grosso,2026/Fev,2026-02-01,20513.0,6118.0,3893659.0,526.83,157.13,3.35,21239.0,-726.0,-3.42,0.5925925925925926,0.48148148148148145,0.5555555555555556,55.19,Alta,13
51,Mato Grosso,2026/Mar,2026-03-01,22955.0,6158.0,3893659.0,589.55,158.15,3.73,20513.0,2442.0,11.9,0.5555555555555556,0.5925925925925926,0.6296296296296297,58.15,Alta,12
51,Mato Grosso,2026/Abr,2026-04-01,22749.0,6099.0,3893659.0,584.26,156.64,3.73,22955.0,-206.0,-0.9,0.5925925925925926,0.6296296296296297,0.7777777777777778,64.07,Alta,12
51,Mato Grosso,2026/Mai,2026-05-01,22743.0,6118.0,3893659.0,584.1,157.13,3.72,22749.0,-6.0,-0.03,0.5185185185185185,0.5555555555555556,0.4444444444444444,51.48,Alta,13
51,Mato Grosso,2026/Jun,2026-06-01,20372.0,6120.0,3893659.0,523.21,157.18,3.33,22743.0,-2371.0,-10.43,0.44,0.56,0.28,44.4,Moderada,14
52,Goiás,2025/Jun,2025-06-01,38680.0,12174.0,7423629.0,521.04,163.99,3.18,,,,0.3333333333333333,0.2222222222222222,0.5,33.33,Moderada,22
52,Goiás,2025/Jul,2025-07-01,39027.0,12150.0,7423629.0,525.71,163.67,3.21,38680.0,347.0,0.9,0.25925925925925924,0.14814814814814814,0.2962962962962963,23.33,Baixa,25
52,Goiás,2025/Ago,2025-08-01,38432.0,12210.0,7423629.0,517.7,164.47,3.15,39027.0,-595.0,-1.52,0.2962962962962963,0.18518518518518517,0.37037037037037035,27.78,Moderada,22
52,Goiás,2025/Set,2025-09-01,37524.0,12201.0,7423629.0,505.47,164.35,3.08,38432.0,-908.0,-2.36,0.25925925925925924,0.18518518518518517,0.3333333333333333,25.19,Moderada,23
52,Goiás,2025/Out,2025-10-01,38086.0,12075.0,7423629.0,513.04,162.66,3.15,37524.0,562.0,1.5,0.2222222222222222,0.18518518518518517,0.5555555555555556,27.78,Moderada,24
52,Goiás,2025/Nov,2025-11-01,37365.0,12054.0,7423629.0,503.33,162.37,3.1,38086.0,-721.0,-1.89,0.37037037037037035,0.2222222222222222,0.9259259259259259,43.7,Moderada,19
52,Goiás,2025/Dez,2025-12-01,36328.0,12050.0,7423629.0,489.36,162.32,3.01,37365.0,-1037.0,-2.78,0.3333333333333333,0.2222222222222222,0.48148148148148145,32.96,Moderada,22
52,Goiás,2026/Jan,2026-01-01,36103.0,11996.0,7423629.0,486.33,161.59,3.01,36328.0,-225.0,-0.62,0.2222222222222222,0.18518518518518517,0.2962962962962963,22.59,Baixa,26
52,Goiás,2026/Fev,2026-02-01,36122.0,11969.0,7423629.0,486.58,161.23,3.02,36103.0,19.0,0.05,0.3333333333333333,0.2962962962962963,0.8148148148148148,41.85,Moderada,19
52,Goiás,2026/Mar,2026-03-01,39077.0,11904.0,7423629.0,526.39,160.35,3.28,36122.0,2955.0,8.18,0.2962962962962963,0.18518518518518517,0.3333333333333333,27.04,Moderada,24
52,Goiás,2026/Abr,2026-04-01,38081.0,11622.0,7423629.0,512.97,156.55,3.28,39077.0,-996.0,-2.55,0.3888888888888889,0.18518518518518517,0.48148148148148145,34.63,Moderada,19
52,Goiás,2026/Mai,2026-05-01,38635.0,11509.0,7423629.0,520.43,155.03,3.36,38081.0,554.0,1.45,0.37037037037037035,0.2222222222222222,0.5555555555555556,36.3,Moderada,19
52,Goiás,2026/Jun,2026-06-01,35857.0,11475.0,7423629.0,483.01,154.57,3.12,38635.0,-2778.0,-7.19,0.36,0.4,0.4,38.0,Moderada,19
53,Distrito Federal,2025/Jun,2025-06-01,21036.0,4876.0,2996899.0,701.93,162.7,4.31,,,,0.7777777777777778,0.9629629629629629,0.5,77.78,Crítica,4
53,Distrito Federal,2025/Jul,2025-07-01,21519.0,4859.0,2996899.0,718.04,162.13,4.43,21036.0,483.0,2.3,0.7407407407407407,0.8888888888888888,0.48148148148148145,73.33,Alta,4
53,Distrito Federal,2025/Ago,2025-08-01,20462.0,4850.0,2996899.0,682.77,161.83,4.22,21519.0,-1057.0,-4.91,0.7037037037037037,0.8888888888888888,0.07407407407407407,63.33,Alta,8
53,Distrito Federal,2025/Set,2025-09-01,20804.0,4872.0,2996899.0,694.18,162.57,4.27,20462.0,342.0,1.67,0.7592592592592593,0.8888888888888888,0.8518518518518519,81.67,Crítica,5
53,Distrito Federal,2025/Out,2025-10-01,20768.0,4874.0,2996899.0,692.98,162.63,4.26,20804.0,-36.0,-0.17,0.7037037037037037,0.8888888888888888,0.37037037037037035,69.26,Alta,7
53,Distrito Federal,2025/Nov,2025-11-01,19739.0,4880.0,2996899.0,658.65,162.83,4.04,20768.0,-1029.0,-4.95,0.7407407407407407,0.8888888888888888,0.5185185185185185,74.07,Alta,5
53,Distrito Federal,2025/Dez,2025-12-01,20315.0,4913.0,2996899.0,677.87,163.94,4.13,19739.0,576.0,2.92,0.7777777777777778,0.9629629629629629,0.9259259259259259,86.3,Crítica,2
53,Distrito Federal,2026/Jan,2026-01-01,19494.0,4957.0,2996899.0,650.47,165.4,3.93,20315.0,-821.0,-4.04,0.7037037037037037,0.8888888888888888,0.07407407407407407,63.33,Alta,7
53,Distrito Federal,2026/Fev,2026-02-01,18277.0,4964.0,2996899.0,609.86,165.64,3.68,19494.0,-1217.0,-6.24,0.6666666666666666,0.8518518518518519,0.1111111111111111,61.11,Alta,10
53,Distrito Federal,2026/Mar,2026-03-01,20350.0,5014.0,2996899.0,679.04,167.31,4.06,18277.0,2073.0,11.34,0.6666666666666666,0.8888888888888888,0.5555555555555556,71.11,Alta,5
53,Distrito Federal,2026/Abr,2026-04-01,19691.0,5000.0,2996899.0,657.05,166.84,3.94,20350.0,-659.0,-3.24,0.6851851851851852,0.8148148148148148,0.37037037037037035,66.11,Alta,10
53,Distrito Federal,2026/Mai,2026-05-01,21463.0,5000.0,2996899.0,716.17,166.84,4.29,19691.0,1772.0,9.0,0.8148148148148148,0.8888888888888888,0.9259259259259259,85.93,Crítica,2
53,Distrito Federal,2026/Jun,2026-06-01,21123.0,4869.0,2996899.0,704.83,162.47,4.34,21463.0,-340.0,-1.58,0.84,0.88,0.68,82.0,Crítica,4
